@relation corpus_total_ngram
@attribute 'pos_sequence' string
@attribute 'xClasse' {apprenants,natifs}
@data
"NOUN DET NOUN PUNCT PRON PRON VERB ADP PRON VERB NOUN ADP DET NOUN PUNCT ADP NOUN PUNCT PRON PRON AUX VERB PRON PRON VERB DET NOUN SCONJ DET NOUN NOUN ADP NOUN PROPN AUX AUX VERB ADP DET NOUN ADJ PUNCT CCONJ PRON VERB SCONJ DET NOUN ADP DET NOUN VERB VERB DET NOUN ADJ ADJ ADP DET NOUN CCONJ DET NOUN ADJ NOUN PUNCT PRON ADV AUX ADV ADV PROPN NOUN ADJ PUNCT ADV ADV ADV PUNCT DET NOUN VERB DET NOUN NOUN ADP DET NOUN ADP DET NOUN PUNCT ADP NOUN PUNCT DET ADJ ADJ ADJ ADP NOUN CCONJ ADP NOUN VERB DET ADJ NOUN ADP NOUN CCONJ PRON PRON VERB NOUN VERB ADV VERB ADP DET NOUN NOUN ADJ CCONJ ADP ADJ NOUN PUNCT PRON PRON AUX ADV ADJ ADP PRON PUNCT DET NOUN ADP DET NOUN VERB DET ADJ NOUN ADJ ADP DET NOUN ADJ PUNCT DET NOUN ADP NOUN PUNCT DET NOUN VERB PRON VERB PUNCT VERB PUNCT PRON VERB PUNCT ADP ADV PUNCT DET NOUN ADP NOUN NOUN AUX ADV DET NOUN ADP DET NOUN NOUN ADP DET NOUN PUNCT ADP NOUN PUNCT DET NOUN VERB ADP DET ADJ NOUN CCONJ AUX VERB ADP DET NOUN ADP ADV ADV NOUN ADP DET NOUN CCONJ ADP NOUN PUNCT DET NOUN ADP NOUN PROPN AUX VERB ADV ADP NOUN NOUN ADP PRON VERB PUNCT NOUN PRON PRON ADV VERB ADV ADV VERB SCONJ DET NOUN PRON VERB ADV CCONJ PRON AUX ADJ ADV VERB DET ADJ NOUN ADP ADV ADP NOUN PUNCT PRON VERB ADV SCONJ DET NOUN ADP DET NOUN VERB ADV DET ADJ NOUN ADP VERB ADP DET NOUN ADP DET NOUN CCONJ PRON DET NOUN SCONJ PUNCT ADV ADP DET ADJ NOUN PUNCT PRON AUX ADJ ADP PRON VERB ADP NOUN PUNCT DET NOUN ADP NOUN VERB ADV VERB DET NOUN ADP DET NOUN ADP NOUN VERB DET ADJ NOUN PUNCT PRON PRON VERB ADP DET NOUN CCONJ VERB SCONJ PRON VERB ADP NOUN DET NOUN PUNCT ADP NOUN VERB ADP DET NOUN PRON PRON NOUN ADV VERB PUNCT NOUN DET NOUN PUNCT NOUN NOUN ADP DET ADJ NOUN PUNCT",natifs
"PRON VERB SCONJ DET NOUN ADP NOUN VERB ADP DET NOUN AUX DET ADV ADJ ADJ ADV VERB ADV PUNCT ADP NOUN SCONJ PRON VERB ADP NOUN ADP DET NOUN ADP NOUN PUNCT VERB ADP NOUN VERB PUNCT ADV ADP DET ADP ADV NOUN PUNCT PRON AUX ADV DET NOUN ADP ADJ ADP VERB ADP NOUN PUNCT PRON PRON VERB ADV ADP NOUN ADP VERB CCONJ PRON VERB VERB DET NOUN PUNCT VERB ADP NOUN VERB ADP DET NOUN PUNCT AUX ADV DET NOUN VERB VERB PUNCT ADP ADV PUNCT ADV ADJ DET NOUN VERB DET NOUN ADP NOUN CCONJ ADJ ADP PRON VERB ADP DET NOUN ADJ PUNCT PRON VERB ADV ADV ADV VERB DET NOUN PRON VERB DET ADJ NOUN PUNCT PRON PRON VERB ADV DET NOUN ADP DET NOUN PUNCT ADP NOUN ADP VERB VERB DET NOUN ADP DET NOUN ADJ PUNCT PRON VERB VERB DET ADJ NOUN ADP DET NOUN PUNCT NOUN ADJ AUX PRON PRON VERB PUNCT PUNCT DET NOUN VERB ADV AUX VERB ADP DET ADJ NOUN X NOUN PUNCT ADP ADJ PRON PRON ADP ADP NOUN VERB AUX ADV DET ADJ NOUN ADP NOUN PUNCT PRON PRON VERB ADP VERB DET NOUN ADJ PUNCT DET NOUN ADP NOUN PUNCT VERB PUNCT VERB PUNCT CCONJ VERB ADJ PUNCT ADJ AUX DET ADV ADJ NOUN ADP VERB DET NOUN ADJ PUNCT PRON VERB VERB ADP VERB ADV ADV ADJ NOUN ADJ PUNCT NOUN ADP NOUN PUNCT NOUN PUNCT NOUN VERB PUNCT PROPN PRON AUX ADJ PUNCT NUM NOUN PUNCT CCONJ ADV ADJ PUNCT ADV PROPN NOUN PUNCT PUNCT PRON ADP ADP NOUN VERB ADP DET NOUN VERB AUX DET ADJ NOUN PUNCT PRON VERB VERB ADP VERB DET ADJ NOUN ADP VERB PUNCT ADP PRON VERB ADP NOUN SCONJ NOUN PRON VERB VERB CCONJ ADV VERB PUNCT ADP NOUN PUNCT PRON VERB PRON AUX VERB DET NOUN PUNCT NOUN SCONJ NOUN PRON ADV VERB ADV ADJ CCONJ VERB PUNCT DET ADP ADP NOUN VERB VERB ADV VERB DET NOUN PUNCT",natifs
"VERB VERB ADP NOUN VERB PUNCT ADP CCONJ ADP PUNCT ADV PUNCT PRON AUX ADV NOUN ADP NOUN NOUN ADP VERB ADP NOUN ADJ PUNCT NOUN VERB DET NOUN PUNCT CCONJ ADV CCONJ ADV DET NOUN PUNCT PRON PRON AUX ADV ADV ADJ SCONJ ADP ADJ DET NOUN PRON VERB SCONJ ADJ AUX DET NOUN ADJ PUNCT ADP NOUN PUNCT VERB VERB ADP NOUN ADJ VERB AUX ADV ADV ADV DET NOUN ADV VERB DET ADJ NOUN PUNCT CCONJ ADV ADP NOUN ADJ ADJ PUNCT PRON VERB ADP DET ADJ NOUN ADP NOUN PUNCT ADP NOUN PUNCT PRON VERB ADV VERB ADP PRON ADP DET PROPN PUNCT PRON VERB ADV ADP VERB DET ADJ NOUN PUNCT PRON PRON VERB ADP VERB CCONJ ADV VERB ADP DET NOUN ADV NOUN PRON PRON AUX ADV DET ADJ SCONJ ADP PROPN PUNCT ADP ADV PUNCT NOUN AUX DET NOUN PUNCT ADV PUNCT ADP VERB VERB ADP NOUN VERB CCONJ ADJ PROPN PRON VERB VERB PUNCT NOUN AUX DET NOUN ADP PRON VERB PUNCT PRON VERB SCONJ VERB ADP DET ADJ NOUN VERB PUNCT SCONJ PRON NOUN VERB ADP ADP PUNCT ADP NOUN ADJ ADV CCONJ VERB PUNCT ADP VERB DET ADJ NOUN PUNCT PRON VERB ADV PROPN AUX ADV ADJ PUNCT CCONJ ADP VERB PUNCT ADP VERB PUNCT PRON VERB SCONJ ADV AUX VERB ADP NOUN VERB AUX DET NOUN SCONJ NOUN PRON VERB DET NOUN ADP NOUN PUNCT NOUN AUX DET NOUN SCONJ PRON VERB DET ADJ NOUN PUNCT ADV ADP PRON PUNCT VERB ADP NOUN VERB NOUN VERB SCONJ DET NOUN ADJ PUNCT",natifs
"PRON VERB SCONJ DET NOUN ADP NOUN VERB ADP DET NOUN AUX ADV ADJ ADP DET NOUN PUNCT NOUN ADP ADJ ADJ PUNCT ADP NOUN ADP NOUN ADJ PUNCT NOUN ADP ADJ ADJ CCONJ ADV ADV DET NOUN NOUN PUNCT PUNCT PROPN AUX ADV ADV VERB CCONJ ADV ADV ADP DET NOUN PUNCT ADV NUM NOUN ADP NOUN PUNCT CCONJ PRON PRON NOUN DET ADV PUNCT DET ADP AUX AUX ADV ADJ PUNCT PRON VERB AUX ADV ADV ADV ADP NOUN CCONJ PRON ADV VERB VERB PRON PRON ADJ AUX VERB CCONJ VERB ADP DET NOUN ADP DET NOUN PUNCT PROPN PUNCT PUNCT ADP PRON PUNCT VERB VERB DET NOUN ADP VERB CCONJ DET NOUN ADJ PUNCT PRON DET NOUN ADV ADV ADV SCONJ PRON AUX DET NOUN ADP NOUN PUNCT PROPN AUX ADV VERB ADP DET NOUN CCONJ ADV ADP DET NOUN ADP ADJ PUNCT CCONJ PRON PRON VERB ADP PRON VERB NOUN ADP NOUN NOUN NOUN ADP DET NOUN PUNCT ADP NOUN ADP NOUN ADV PUNCT PRON PRON VERB ADV VERB PRON ADP ADP NOUN VERB ADP DET NOUN AUX ADV ADV ADJ SCONJ PROPN PRON VERB PRON PRON PRON VERB PUNCT ADV SCONJ ADJ AUX ADP DET ADJ NOUN PUNCT ADP DET NOUN PUNCT PRON AUX ADV ADP ADV ADP ADV VERB CCONJ ADP ADV VERB ADP DET NOUN ADP NOUN SCONJ PROPN PRON PRON VERB DET NOUN ADJ CCONJ PRON VERB ADV ADV ADP VERB ADP DET ADJ NOUN ADP DET NOUN ADP NOUN ADP PRON PRON ADJ PUNCT ADV PUNCT PRON ADV AUX ADV ADV VERB ADP NOUN NOUN ADV DET NOUN ADJ CCONJ ADV VERB ADP PRON VERB ADP VERB DET NOUN PRON NOUN VERB ADV SCONJ DET NOUN AUX ADV DET NOUN ADJ PUNCT ADV PUNCT ADJ AUX VERB DET NOUN ADP DET NOUN CCONJ VERB VERB ADJ PRON VERB PUNCT",natifs
"ADP ADV NUM ADJ PUNCT PRON AUX ADV ADJ ADP NOUN ADP NOUN VERB ADP DET NOUN PUNCT ADV ADV ADV PUNCT PRON VERB SCONJ DET NOUN ADP PRON VERB VERB ADP NOUN ADP VERB VERB ADV CCONJ VERB VERB PUNCT ADP NOUN PUNCT VERB ADP ADP NOUN VERB AUX PUNCT ADP PRON PUNCT AUX DET ADJ ADV ADP NOUN PUNCT ADP NOUN ADP NOUN PUNCT CCONJ ADV ADP NOUN ADP PRON NOUN ADV PUNCT DET NOUN ADP VERB AUX ADV ADV ADJ CCONJ ADJ PUNCT CCONJ DET NOUN ADP DET ADJ VERB PUNCT NOUN ADJ AUX VERB ADP DET NOUN PRON PRON AUX ADV VERB PUNCT PRON VERB VERB VERB VERB ADP DET ADJ NOUN CCONJ VERB VERB VERB DET ADJ NOUN ADP NOUN ADV PUNCT PRON VERB VERB DET NOUN ADJ PUNCT CCONJ ADV DET ADJ NOUN ADP NOUN CCONJ ADP DET NOUN PUNCT DET ADJ AUX ADV DET NOUN ADP VERB DET NOUN ADP PRON NOUN ADV PUNCT ADP ADV PUNCT PRON VERB SCONJ DET NOUN ADJ AUX ADV DET NOUN ADV ADJ DET NOUN CCONJ DET NOUN ADP DET NOUN PRON PRON VERB PUNCT PROPN ADJ AUX VERB ADP VERB VERB ADP DET NOUN PRON PRON AUX VERB PUNCT CCONJ ADP ADV VERB DET ADJ NOUN PUNCT DET NOUN PRON NOUN ADV NOUN PUNCT PROPN ADJ AUX NOUN NOUN ADP VERB ADJ PUNCT ADV PUNCT DET NOUN ADJ AUX ADV ADV VERB ADV VERB DET NOUN ADJ CCONJ ADP VERB DET ADJ NOUN PUNCT VERB AUX VERB VERB CCONJ NOUN PUNCT DET NOUN CCONJ DET NOUN VERB ADV VERB DET NOUN NOUN ADP DET NOUN ADV NOUN ADP NOUN ADJ PUNCT CCONJ PRON VERB ADV ADJ NOUN SCONJ PRON PRON PRON VERB ADP DET NOUN PUNCT",natifs
"VERB VERB ADP NOUN VERB PUNCT ADP CCONJ ADP PUNCT PRON AUX ADP VERB VERB ADP NOUN VERB ADP DET NOUN PUNCT ADV ADV ADV PUNCT VERB VERB ADP DET ADJ NOUN PRON DET NOUN VERB AUX ADV ADJ PUNCT ADP NOUN PUNCT PRON VERB ADP VERB DET ADJ NOUN PUNCT ADP VERB DET ADJ NOUN CCONJ ADP VERB DET NOUN PRON VERB PRON VERB AUX ADV ADJ ADP DET NOUN PUNCT VERB NOUN ADP NOUN DET NOUN PRON SCONJ NOUN PRON PRON AUX ADV ADJ ADP VERB ADP NOUN PUNCT ADP NOUN PUNCT VERB DET NOUN ADJ AUX DET ADJ PRON VERB VERB DET NOUN PUNCT ADV PUNCT VERB DET NOUN VERB VERB ADV VERB DET ADJ NOUN CCONJ ADP PRON VERB PUNCT ADV PUNCT DET NOUN VERB ADP NOUN VERB VERB VERB DET NOUN ADP DET NOUN ADP DET NOUN PRON DET NOUN CCONJ VERB DET NOUN ADP PROPN ADP DET NOUN ADP NOUN PUNCT ADP VERB PUNCT DET NOUN PRON PRON VERB ADJ ADP NOUN VERB VERB AUX ADJ CCONJ VERB VERB DET NOUN ADP NOUN PUNCT DET NOUN ADP VERB CCONJ ADV VERB ADP PRON PUNCT ADP NOUN PUNCT VERB VERB ADP NOUN VERB AUX DET NOUN ADP NOUN CCONJ VERB DET NOUN ADP NOUN ADP NOUN PUNCT",natifs
"ADP PRON PROPN PRON VERB VERB ADP NOUN ADP NOUN VERB ADP DET NOUN PUNCT PROPN VERB DET NOUN ADV ADJ PUNCT ADP PRON PUNCT VERB DET NOUN ADV PUNCT ADP VERB VERB ADP DET ADJ NOUN ADP VERB DET NOUN AUX DET NOUN VERB PUNCT VERB ADJ AUX VERB VERB DET NOUN ADP NOUN ADJ CCONJ PRON AUX VERB PROPN CCONJ ADJ AUX DET ADJ NOUN ADP PRON AUX VERB ADV ADP VERB DET NOUN PUNCT ADP VERB ADV DET ADJ ADJ ADJ PUNCT ADJ CCONJ ADV ADP NOUN DET ADJ NOUN PUNCT ADP VERB VERB ADP DET ADJ NOUN ADP NOUN PUNCT CCONJ NOUN ADP NOUN ADV PUNCT ADP VERB ADP DET NOUN ADJ CCONJ ADJ ADP PRON ADJ AUX ADP ADV DET NOUN ADP NOUN PUNCT DET NOUN ADJ PUNCT ADP NOUN VERB ADJ ADP PUNCT NOUN NOUN PUNCT ADJ AUX VERB NOUN NOUN CCONJ VERB NOUN NOUN ADP VERB PUNCT ADP DET NOUN PUNCT ADV ADP VERB ADV ADP VERB NOUN ADV ADJ ADV PRON VERB PUNCT ADJ AUX DET NOUN ADJ CCONJ DET NOUN PUNCT DET NOUN NOUN ADP VERB DET NOUN ADP CCONJ ADP VERB DET NOUN PUNCT SCONJ DET NOUN ADV NOUN ADV PRON VERB ADV PRON VERB DET NOUN SCONJ ADV VERB VERB PUNCT ADV ADJ VERB VERB ADV ADP NOUN ADJ PUNCT ADP VERB DET ADV ADJ ADJ PUNCT PROPN VERB VERB DET NOUN VERB PUNCT ADV SCONJ VERB DET NOUN ADP DET NOUN ADJ AUX DET NOUN PUNCT DET NOUN ADV VERB VERB DET ADJ CCONJ ADJ NOUN SCONJ DET NOUN PRON VERB PUNCT",natifs
"ADJ NOUN DET NOUN PUNCT PRON PRON VERB DET NOUN ADP PRON VERB NOUN ADP DET NOUN SCONJ ADJ AUX VERB SCONJ PRON VERB VERB DET NOUN ADP NOUN PROPN AUX ADP DET NOUN PUNCT PRON AUX ADV ADJ SCONJ PRON AUX DET NOUN ADV VERB ADP NOUN ADP DET NOUN PUNCT CCONJ ADP NOUN ADJ PUNCT DET NOUN NOUN VERB ADP DET ADJ NOUN CCONJ NOUN ADP VERB PRON VERB NOUN ADP ADJ NOUN PUNCT CCONJ ADP NOUN ADP VERB DET ADJ NOUN PUNCT DET NOUN AUX ADJ ADV DET NOUN ADP NOUN NOUN CCONJ ADJ ADP DET NOUN SCONJ PRON VERB ADV ADP NOUN PUNCT CCONJ ADV DET NOUN ADP DET NOUN PRON DET NOUN PUNCT ADP DET NOUN VERB PRON VERB PUNCT VERB ADP ADV ADJ NOUN PUNCT CCONJ ADV ADP VERB DET ADJ NOUN PUNCT ADP DET ADJ NOUN ADJ CCONJ DET ADJ NOUN PUNCT ADP ADV ADV AUX DET NOUN ADJ VERB ADV ADJ ADP DET NOUN PUNCT PRON AUX VERB DET ADJ NOUN PRON AUX ADV ADP NOUN ADP DET NOUN PUNCT CCONJ PRON VERB ADV ADP AUX VERB ADP NOUN ADP DET NOUN PUNCT DET NOUN CCONJ DET NOUN VERB DET NOUN ADJ ADP DET NOUN PUNCT CCONJ DET ADJ NOUN ADP DET NOUN VERB PRON ADP AUX VERB DET NOUN ADP DET NOUN PUNCT ADP ADV PUNCT DET NOUN VERB ADV DET NOUN ADJ PUNCT SCONJ DET NOUN PRON VERB ADP NOUN ADV PUNCT CCONJ DET NOUN ADP NOUN PRON VERB ADP DET NOUN DET NOUN ADP NOUN PUNCT VERB ADP NOUN CCONJ ADP NOUN ADP DET NOUN ADP PRON VERB NOUN PUNCT DET NOUN NOUN VERB ADP AUX VERB ADP NOUN ADP DET ADJ NOUN ADJ ADP DET NOUN ADV SCONJ DET ADJ ADJ PUNCT PRON VERB ADV ADP DET ADJ ADP ADJ NOUN ADP VERB DET NOUN PROPN NOUN PUNCT CCONJ ADP AUX VERB DET ADV ADV DET NOUN ADP DET NOUN PUNCT ADP VERB PUNCT DET NOUN ADP DET NOUN ADP NOUN PROPN AUX ADP DET NOUN ADJ ADP DET NOUN ADP DET NOUN PUNCT ADV ADJ VERB NUM NOUN SCONJ ADP DET NOUN DET NOUN ADV AUX ADV ADV VERB PRON ADV PUNCT VERB VERB PUNCT NOUN PUNCT NOUN NOUN ADP DET ADJ NOUN PUNCT",natifs
"PRON VERB SCONJ DET NOUN ADP NOUN VERB ADP DET NOUN PUNCT CCONJ PRON ADV VERB DET NOUN PUNCT AUX DET NOUN ADP ADV ADJ CCONJ ADJ ADP DET NOUN VERB PUNCT ADV DET NOUN ADP NOUN DET PRON VERB SCONJ PRON VERB PRON VERB ADV ADJ NOUN ADV VERB DET NOUN SCONJ ADV VERB ADP DET NOUN CCONJ VERB CCONJ ADV VERB DET NOUN ADP NOUN ADP NOUN PUNCT ADV PUNCT PROPN AUX ADV ADJ ADJ AUX VERB ADP DET NOUN ADP NOUN ADP DET NOUN ADP AUX VERB DET NOUN ADP PROPN PUNCT ADP DET NOUN ADJ ADP VERB ADJ CCONJ VERB ADP NOUN ADJ PUNCT NOUN ADP DET NOUN PRON VERB ADV ADP PROPN CCONJ PRON NOUN VERB ADV ADV ADV AUX ADV VERB ADP SCONJ PRON VERB ADV ADJ ADJ PUNCT DET NOUN AUX ADV ADV ADJ ADP DET NOUN ADP NOUN NOUN PUNCT DET NOUN VERB ADV PUNCT ADP VERB DET NOUN PRON PRON PRON VERB ADJ CCONJ ADV VERB PRON VERB DET ADP ADV DET NOUN ADP PRON VERB ADV VERB DET NOUN CCONJ ADV ADP VERB DET ADJ NOUN PUNCT ADV DET NOUN ADP NOUN ADP DET NOUN ADP NOUN VERB PRON VERB ADV AUX ADV ADJ ADP VERB ADV DET NOUN ADP NOUN AUX VERB ADP ADJ NOUN ADP NOUN ADP DET PROPN PUNCT ADV ADV ADV ADV ADP VERB ADP NOUN VERB ADP VERB ADP NOUN VERB CCONJ VERB DET NOUN PRON PRON PRON VERB ADV ADP PROPN PUNCT",natifs
"PRON ADV AUX ADV ADP CCONJ PRON ADV PRON VERB ADV PRON VERB PUNCT PRON VERB PUNCT CCONJ PRON AUX ADV ADJ SCONJ PRON VERB AUX ADP NOUN PROPN ADP NOUN CCONJ ADJ AUX DET NOUN DET ADV PUNCT VERB PUNCT PUNCT CCONJ PUNCT DET NOUN AUX ADV ADP DET NOUN NOUN PUNCT PRON ADV AUX ADV ADP ADV ADP NOUN PROPN ADP PRON PUNCT DET NOUN ADP VERB CCONJ ADP VERB NOUN ADJ VERB VERB ADP NOUN NOUN ADP PRON PRON PRON VERB PUNCT ADP NOUN PUNCT PRON ADV AUX ADV ADP ADV ADP NOUN PROPN VERB VERB CCONJ PRON VERB ADV VERB DET NOUN CCONJ DET NOUN CCONJ PRON ADV VERB ADV ADV VERB ADP ADV NOUN VERB CCONJ ADV VERB PUNCT NOUN VERB PUNCT SCONJ PRON AUX ADP PRON CCONJ SCONJ PRON VERB DET NOUN PUNCT NOUN VERB VERB ADP PROPN PUNCT ADV VERB ADP ADV VERB PRON PRON AUX VERB PUNCT DET NOUN CCONJ DET NOUN AUX VERB PUNCT ADP NOUN PUNCT SCONJ PRON AUX ADP DET NOUN ADJ PUNCT PRON PRON VERB CCONJ PRON VERB VERB ADP PRON PUNCT CCONJ SCONJ ADP DET NOUN PRON PRON VERB CCONJ PRON PRON VERB PRON VERB ADV PUNCT PRON PRON ADJ CCONJ ADJ VERB ADP VERB PUNCT DET ADJ NOUN ADP PRON PRON ADV PRON VERB ADV VERB ADP NOUN ADP NOUN VERB ADP NOUN NOUN NOUN SCONJ PRON VERB PUNCT PRON ADV AUX ADV ADP NOUN PROPN ADV PUNCT DET NOUN NOUN AUX ADV DET NOUN ADP PRON VERB ADJ ADP DET NOUN ADJ PUNCT DET NOUN AUX ADV DET NOUN DET NOUN PUNCT PRON PRON VERB PUNCT PRON VERB ADV VERB ADP PRON VERB CCONJ ADV ADV ADV VERB VERB CCONJ VERB PRON PRON PRON PRON VERB PUNCT PRON VERB AUX DET NOUN ADV ADV VERB ADP VERB DET NOUN ADV NOUN PUNCT PRON VERB ADV PUNCT ADV PUNCT DET NOUN PUNCT",natifs
"PRON VERB SCONJ ADJ AUX DET ADV ADJ NOUN PUNCT SCONJ ADJ AUX DET NOUN ADP NOUN ADP NOUN VERB ADP AUX VERB ADP NOUN NOUN ADP NOUN NOUN ADP DET ADJ NOUN PUNCT PRON VERB VERB ADP VERB ADV ADJ NOUN PUNCT ADV ADJ NOUN ADV PUNCT ADP PROPN PRON ADP DET NOUN ADP NOUN AUX VERB ADP DET NOUN VERB ADP DET ADJ NOUN CCONJ ADJ AUX DET ADV ADJ NOUN ADP PRON NUM PUNCT ADV PUNCT PRON ADJ AUX ADV ADV ADJ PUNCT ADP DET NOUN ADP NOUN PROPN VERB NOUN ADP VERB ADV ADJ ADP DET NOUN PUNCT CCONJ SCONJ ADJ ADP PROPN PUNCT ADP DET ADV ADJ NOUN ADP NOUN PUNCT PUNCT DET NOUN AUX ADV AUX ADJ ADP NOUN DET NOUN PUNCT ADV PRON VERB VERB VERB DET NOUN ADP VERB ADV ADV PUNCT CCONJ PRON VERB ADV DET NOUN NOUN ADP AUX NOUN CCONJ NOUN PUNCT PRON VERB DET NOUN CCONJ DET NOUN ADP NOUN ADP NUM NOUN PUNCT CCONJ SCONJ ADV ADP PROPN PRON VERB ADP NOUN ADP ADV ADP DET NOUN ADP NOUN PUNCT PROPN PRON AUX VERB DET NOUN ADP DET NOUN PUNCT DET NOUN VERB DET NOUN AUX VERB DET NOUN PUNCT PRON ADV VERB ADV VERB ADP NOUN PUNCT",natifs
"PRON PRON VERB DET NOUN ADP PRON VERB DET NOUN ADP DET ADJ NOUN ADJ ADV VERB DET NOUN ADP PROPN PUNCT ADP NOUN PUNCT PROPN AUX ADV VERB SCONJ PRON VERB VERB DET ADJ NOUN ADP DET NOUN PUNCT PRON AUX ADP DET NOUN CCONJ DET NOUN AUX DET NOUN ADV ADP DET NOUN PUNCT PRON PRON VERB ADP NOUN NOUN ADJ PUNCT ADJ CCONJ ADJ PUNCT ADV ADV ADV PUNCT PRON VERB ADP NOUN ADP PROPN ADP PRON VERB ADV ADP DET NOUN ADJ PUNCT ADP DET NOUN NOUN CCONJ ADJ PUNCT DET NOUN ADP ADJ NOUN CCONJ ADP ADJ DET NOUN ADJ VERB VERB CCONJ DET NOUN AUX VERB PUNCT ADP ADV PUNCT PRON VERB ADP ADJ NOUN PRON VERB ADP NOUN ADP NOUN PUNCT PRON PRON VERB DET NOUN ADJ ADJ PUNCT ADP ADV PUNCT DET NOUN VERB DET NOUN ADJ ADP DET NOUN ADP DET NOUN PUNCT ADP NOUN PUNCT ADV ADP DET NOUN PUNCT NOUN DET NOUN VERB PRON VERB ADP DET NOUN CCONJ VERB ADP DET NOUN PUNCT PRON ADP ADV ADP VERB VERB NOUN NOUN ADJ CCONJ VERB DET NOUN ADP ADP PRON PUNCT ADP ADV DET NOUN PUNCT DET NOUN VERB ADV PRON VERB DET NOUN PUNCT ADJ DET ADJ NOUN PUNCT CCONJ PRON VERB ADP DET NOUN VERB VERB CCONJ VERB DET NOUN ADP DET NOUN PRON PRON VERB SCONJ PRON PUNCT PUNCT PUNCT PRON PRON PRON VERB NOUN DET NOUN PUNCT VERB VERB ADP NOUN ADJ DET NOUN CCONJ NOUN ADJ NOUN VERB DET NOUN ADJ PUNCT CCONJ ADV ADV PUNCT PRON VERB VERB DET NOUN PROPN VERB DET NOUN ADJ PUNCT VERB VERB PUNCT NOUN PUNCT DET NOUN NOUN PUNCT NOUN",natifs
"PROPN AUX ADV NOUN ADP VERB ADP NOUN ADJ ADP PROPN SCONJ ADJ VERB ADP NOUN PUNCT ADV PUNCT SCONJ ADJ AUX AUX VERB ADP ADJ DET NOUN CCONJ DET NOUN ADP VERB PUNCT ADJ AUX ADV VERB PUNCT DET NOUN ADV VERB ADP NOUN AUX VERB CCONJ VERB ADJ NOUN ADV ADV ADJ PUNCT SCONJ NOUN PRON VERB ADP NOUN DET NOUN ADJ ADP PROPN CCONJ DET NOUN ADP NOUN VERB ADP NOUN ADP NOUN ADP NOUN PUNCT PRON VERB SCONJ ADJ AUX DET NOUN ADP NOUN ADJ PUNCT DET ADJ NOUN ADP DET NOUN PRON AUX VERB CCONJ AUX VERB ADP DET NOUN ADJ DET NOUN PUNCT PRON NOUN ADP ADJ NOUN PUNCT PRON VERB DET ADJ NOUN PUNCT CCONJ PRON VERB ADV DET ADJ NOUN PUNCT PRON VERB SCONJ NOUN AUX ADV PRON PRON ADJ AUX VERB PUNCT VERB DET NOUN ADP PROPN AUX ADV VERB PUNCT CCONJ ADV ADP DET ADJ NOUN PUNCT PRON VERB ADP PRON AUX ADJ ADV ADP AUX ADJ ADP NOUN PUNCT ADP ADV NOUN ADJ CCONJ ADP VERB ADP PUNCT DET ADJ ADJ PUNCT PUNCT ADP ADV PUNCT VERB ADP NOUN VERB ADP DET NOUN PROPN ADP NOUN PROPN PUNCT DET PROPN CCONJ ADP DET NOUN ADV ADJ ADP NOUN PROPN CCONJ ADV DET PROPN VERB ADP NOUN ADV ADV ADV PUNCT CCONJ PRON VERB SCONJ DET NOUN ADJ VERB ADV NOUN PUNCT ADV ADP DET ADJ NOUN PUNCT ADP NOUN ADP NOUN PUNCT PRON VERB ADP PRON AUX ADJ ADP VERB DET NOUN ADP DET NOUN ADP PROPN ADP DET VERB ADV PUNCT CCONJ VERB ADP DET ADJ NOUN ADP PRON PUNCT PRON DET NOUN ADJ AUX VERB ADP ADV PUNCT",natifs
